src,in_src,out_src,dst,in_dst,out_dst,depth,bound,reachable,runtime
20156735,7,251,2055706,68,187,3,4,True,942
14463832,112,163,8087234,23,208,3,3,False,105
1602948,71,176,7734504,194,130,3,3,True,773
31339277,31,82,42838200,11,140,2,2,False,8
11031683,58,77,1834029,94,140,3,3,False,296
98068,6,86,2334396,17,98,1,1,False,4
34879587,20,130,8957134,4,555,3,3,False,21
4878766,41,79,27218,607,212,1,1,False,4
60094,519,94,981067,25,155,4,4,True,510
4495569,7,128,41797374,15,86,1,1,False,4
54475,149,103,9406979,5,195,4,4,True,448
16671402,1532,336,3932149,41,118,4,4,True,1525
262597,58,158,13801445,5,219,3,4,True,36
153797,514,248,8618385,77,193,4,4,True,1286
39693688,236,169,23623959,14,181,2,2,False,8
2192647,374,153,484799,77,145,3,3,False,294
564056,355,83,108125,230,169,3,3,True,324
805292,527,249,2201413,101,97,3,4,True,382
27057776,19,112,1333861,166,279,2,2,False,8
681579,127,112,4043780,194,226,4,4,True,1228
31972561,3,91,47200587,29,116,1,1,False,5
19248519,31,112,48364,227,144,1,1,False,3
45412955,30,104,15767748,20,85,2,2,False,7
47863019,300,148,25221071,41,89,4,4,True,694
15325227,42,101,113180,58,87,2,2,False,8
32717180,3,224,31831107,73,154,4,4,True,1073
2171135,76,92,3802168,28,104,2,2,False,7
7128875,332,366,47024903,9,85,4,4,True,1456
62912040,8,135,246843,241,162,3,3,True,584
4585089,106,97,4066308,124,83,3,3,False,355
47863152,129,91,28958216,24,84,2,2,False,8
4413065,100,195,1245667,2256,731,2,2,False,16
5764145,7,83,183895,1060,609,1,1,False,5
4432724,173,136,42715716,23,87,3,3,False,97
2275696,101,133,65121569,46,94,4,4,True,760
5675994,24,78,60009972,52,139,1,1,False,4
4267334,96,113,34832705,11,86,4,4,False,480
38962387,92,79,3789078,432,95,1,1,False,4
671919,337,112,23738151,20,97,4,4,True,515
804202,113,87,32255430,321,123,2,2,False,9
4448294,320,161,531588,14,98,2,2,False,7
975995,102,110,34725780,20,87,3,3,False,90
93161,117,95,37524576,76,109,4,4,True,653
37197170,19,135,325009,59,90,3,3,True,259
1423322,13,221,614795,78,153,4,4,True,1295
508729,46,121,42571,336,121,1,1,False,4
151020,259,229,697054,29,96,4,4,True,1089
352560,1234,236,6528157,21,99,4,4,True,1013
33907335,94,319,1086453,47,83,3,3,False,189
548585,216,101,168340,127,123,3,3,True,427
43573848,23,95,752863,124,105,3,3,False,341
5809797,26,78,1237904,170,223,2,2,False,8
6306521,15,119,59209042,3,207,3,3,True,23
8837535,150,175,659686,42,78,2,2,False,8
1573721,65,89,18395182,60,91,2,2,False,7
1080852,169,107,3936817,54,81,1,1,False,4
57249231,1,160,26689,5905,359,3,3,False,103
58230,282,144,15350815,39,207,3,3,False,178
25995,664,106,2215,114,170,2,2,False,8
29328496,46,116,48249647,2,561,2,2,False,7
61087750,10,78,1876478,29,189,2,2,False,7
8957150,30,249,3503227,3,537,2,2,False,7
25992028,2,104,614368,409,232,2,2,False,9
11451501,117,125,44097203,24,115,2,2,False,7
67026596,32,109,61957369,4,102,4,4,False,478
61473580,0,360,309344,45,88,2,2,False,9
17350429,87,85,25394470,74,81,1,1,False,4
14619255,6,311,19882343,2,79,2,2,False,7
14181056,65,112,26688852,5,87,1,1,False,3
39764398,10,175,33096375,140,214,2,2,False,9
1407029,45,95,31709304,29,77,4,4,True,580
2530197,30,81,43343293,50,81,1,1,False,4
602873,263,167,378033,4040,202,3,3,True,702
52348887,79,157,28673094,3,225,3,3,False,18
10725170,42,131,588579,47,96,3,3,True,264
2318020,108,81,49863621,25,90,4,4,True,440
256862,28,99,6761035,7,88,2,2,False,7
31950946,126,84,408598,52,99,4,4,True,600
57689694,204,367,338289,114,173,3,3,True,496
20950252,110,214,36204789,4,186,2,2,False,8
43651,85,80,3026523,86,99,1,1,False,3
47204859,85,164,3761795,172,98,3,3,False,744
3663276,264,82,4420212,81,88,1,1,False,5
2665723,37,152,29473146,12,82,2,2,False,7
4913027,802,289,67834566,26,89,4,4,True,1309
3926429,2,82,189610,39,243,2,2,False,7
2663296,99,121,54025483,0,334,2,2,False,7
6060201,73,105,557204,21,231,3,3,False,89
43270,248,106,4431555,836,372,3,3,False,408
25264502,130,233,2562868,83,83,3,3,False,319
65854681,0,3255,17446266,82,131,3,3,False,357
24990312,2,82,9297226,14,145,3,3,False,58
595487,81,83,38080022,10,80,1,1,False,4
39667857,7,134,47276541,17,85,2,2,False,7
3450731,223,119,42986922,51,95,3,3,False,227
8479750,206,100,50213,568,373,4,4,True,2645
42341344,73,369,19086989,46,119,2,2,False,9
37450490,3,157,393093,125,150,2,2,False,8
42752,49,91,59396306,4,196,4,4,False,90
27202731,17,97,41676587,13,132,2,2,False,7
45151378,20,84,54224848,71,86,3,3,False,318
57221306,4,91,5194989,14,101,2,2,False,7
52311270,3,99,6109485,162,152,1,1,False,4
6013244,21,103,63031421,134,97,2,2,False,7
15435445,19,118,1697686,268,118,4,4,True,1536
47264125,6,94,115819,181,79,4,4,True,1033
1529260,259,102,978419,270,171,4,4,True,1495
144051,149,81,34994823,10,128,3,3,False,44
368436,262,159,65858115,7,91,2,2,False,8
37157967,4,152,23644869,8,214,1,1,False,4
1514724,57,77,16695787,2,148,1,1,False,4
383732,447,110,37107172,15,454,3,3,False,60
6032559,572,287,28371164,24,92,1,1,False,4
713680,74,91,57882792,77,203,3,3,False,285
43246409,11,233,54528991,57,83,1,1,False,4
6585589,9,153,126758,143,184,3,3,False,562
741966,303,205,152877,103,92,1,1,False,5
66075309,2,162,6891412,6,151,3,3,False,28
54226965,7,102,1131537,472,204,3,3,True,381
21322797,77,102,16053575,30,104,1,1,False,4
21109528,13,81,181193,162,116,1,1,False,3
36162109,138,131,7171575,157,153,3,3,False,574
30156278,8,80,26281223,11,192,1,1,False,4
5115712,35,98,3191778,121,124,2,2,False,7
55462881,8,120,44481963,70,137,3,3,False,267
42067613,38,81,14731417,107,110,1,1,False,4
1632662,3,326,19216184,88,347,1,1,False,5
417744,22,102,64587368,1,129,3,3,False,10
30935359,14,84,2738915,9,425,4,4,False,378
142179,215,175,7185749,97,105,3,3,False,410
27200844,1,116,45542635,3,139,3,3,False,18
945844,119,128,36722177,33,79,2,2,False,7
324385,248,141,66673450,3,114,3,3,False,19
23082381,21,129,4471705,87,114,1,1,False,4
14659256,50,89,40678579,59,163,1,1,False,4
2243115,32,295,2205977,90,95,3,3,False,361
23142823,10,144,48451765,31,105,3,3,False,123
717575,220,171,203758,265,309,2,2,False,9
60839136,3,206,41570524,4,86,4,4,False,765
3550226,167,135,13239244,12,110,2,2,False,7
52924170,43,100,589141,143,97,4,4,True,1188
1228396,14,120,170718,1576,165,2,2,False,14
2343264,148,157,28559011,156,93,2,2,False,8
1605063,17,104,26576407,56,156,4,4,True,578
16285880,12,224,39112292,134,182,3,3,False,586
24839116,2,97,1183062,57,103,1,1,False,5
15104646,13,93,101759,650,275,1,1,False,5
21813239,57,92,43066896,44,80,3,3,False,180
12512315,178,95,7581191,24,88,1,1,False,4
16766624,5,99,8999862,56,92,3,4,True,241
56061303,3,144,122758,182,108,3,3,False,525
286239,32,79,40400871,33,97,1,1,False,4
2174084,185,138,27298240,21,101,4,4,True,652
65661556,16,78,4445282,26,493,4,4,True,430
35639447,3,150,51260926,93,129,4,4,False,968
3092513,95,115,278357,216,112,2,2,False,9
2377013,85,132,40435868,28,146,4,4,True,514
13353264,4,285,1608822,63,135,3,3,False,266
25957868,1,143,55719511,53,94,1,1,False,4
4139971,53,85,11338027,332,77,1,1,False,3
11642804,5,93,65846665,2,98,3,3,False,13
2759795,10,117,32659543,160,102,2,2,False,8
26501951,1,368,350962,30,115,1,1,False,5
61151859,76,81,633934,175,166,1,1,False,4
42304217,5,107,67759382,57,83,3,3,False,218
63612693,21,116,11453790,76,81,2,2,False,8
26342598,81,96,1222985,20,2190,1,1,False,3
42005060,19,77,65454237,10,233,4,4,False,346
42505558,47,254,37237902,18,116,1,1,False,5
15505239,13,222,54053067,15,83,2,2,False,8
29902594,12,159,1356771,9,325,4,4,True,637
7376920,8,245,6888826,80,95,4,4,True,1176
386691,163,85,2096548,75,78,4,4,True,657
4640880,67,79,25453257,103,111,2,2,False,8
871056,116,128,42742565,68,521,3,3,True,301
10458782,41,84,699310,57,131,4,4,False,539
8550588,25,93,60586044,12,79,4,4,True,393
17543157,133,84,6771505,2,213,4,4,False,14
18541541,1,107,31153150,46,93,3,3,False,170
1788968,34,99,164477,451,266,1,1,False,4
20669017,12,88,23553027,75,79,1,1,False,4
25783906,87,174,173874,31,80,4,4,False,813
6884654,35,78,155278,88,84,2,2,False,8
1052978,406,199,52951680,1,160,4,4,False,10
2840181,163,223,5841805,23,82,2,2,False,8
21406281,44,90,17034271,119,83,3,4,True,362
2368176,108,151,41668925,48,92,2,2,False,8
64632206,28,91,338651,18,102,4,4,True,464
50299382,1,121,37500,520,154,3,3,True,442
19685177,25,154,402384,30,128,3,3,False,113
861802,143,106,161405,6681,185,3,3,True,432
361000,84,106,2345839,128,80,3,3,True,405
28751498,13,149,21108277,65,176,3,3,False,261
9953396,47,94,44270298,7,92,4,4,True,372
2102617,27,79,4515134,79,92,2,2,False,8
38940241,223,100,6223136,354,155,2,2,False,9
30865437,869,145,9599621,7,410,2,2,False,8
780941,124,113,42931344,32,80,2,2,False,7
1653423,130,113,2919410,128,102,2,2,False,8
2288218,27,91,3724436,148,109,1,1,False,4
43783925,35,104,43652425,44,112,3,3,False,161
82842,1286,239,35676775,12,134,1,1,False,5
1929415,340,168,35888070,1,424,2,2,False,7
856786,54,82,534437,503,84,2,2,False,9
29458661,35,117,39806049,30,84,4,4,False,518
30605500,5,89,2499282,113,85,4,4,True,793
11371,182,120,1021269,89,438,3,4,True,397
8644175,91,149,440192,116,140,3,3,False,426
3788810,64,102,38054403,4,90,1,1,False,3
3006756,309,180,372895,80,99,4,4,True,1020
2183053,39,96,7601270,110,93,4,4,True,837
30470199,31,107,43822727,38,316,4,4,True,570
9950728,183,110,165213,498,287,2,2,False,10
1853651,100,149,31505050,2,2457,4,4,False,17
30251394,23,81,1821416,64,80,3,3,False,251
40587382,7,90,21620190,6,99,4,4,True,391
115856,1006,350,8370125,27,128,1,1,False,5
66719750,12,81,9404845,17,77,3,3,False,94
50265104,16,82,9753135,97,297,3,3,True,314
3463805,737,143,39035130,4,181,2,2,False,8
14411457,27,105,8687281,26,111,4,4,True,488
2808141,27,165,365375,529,96,2,2,False,9
30389137,4,127,47708525,3,95,2,2,False,7
18885237,18,109,20818012,5,164,3,3,False,24
4195047,102,83,37998048,8,90,4,4,False,377
56413728,6,115,74840,107,100,3,4,True,414
39282632,10,111,6124824,37,223,4,4,True,584
51042755,66,149,35956327,4,195,1,1,False,5
1839664,111,120,42616091,5,86,4,4,False,85
41471867,6,860,27898266,3,113,1,1,False,7
122246,166,87,25513219,97,112,2,2,False,7
4885491,39,78,14677035,3,123,4,4,False,247
488729,45,105,375466,150,91,2,2,False,9
1145620,35,184,620819,109,175,2,2,False,8
14936605,7,100,4007782,107,169,1,1,False,4
10068133,48,95,27722394,10,119,4,4,False,409
1257011,160,156,24956,1438,473,1,1,False,5
36089431,11,84,2163412,25,814,3,3,True,207
17163024,77,90,59119328,99,172,2,2,False,8
1817350,33,80,177287,113,98,3,3,True,314
62190770,5,82,7149361,64,178,4,4,True,590
175818,330,186,66068,437,259,3,3,True,773
42283,119,296,11580475,59,172,4,4,True,1458
28247171,22,82,1803147,39,89,4,4,True,480
4236696,5,120,50015126,100,145,4,4,True,791
3884211,90,163,31089028,0,83,3,3,False,8
42737625,3,411,13351478,22,84,2,2,False,8
14043373,51,77,44913782,6,87,2,2,False,6
118891,50,83,1079812,75,80,2,2,False,7
1120472,109,83,149031,130,161,2,2,False,8
30855690,361,217,504014,370,311,3,3,True,902
4106363,47,196,63304674,90,83,3,3,False,310
657148,150,154,12905407,100,97,3,4,True,469
945938,27,434,66149023,22,228,1,1,False,6
2102734,35,167,4009882,11,93,2,2,False,8
30173794,10,87,6926950,33,144,4,4,True,524
396697,99,125,3083311,90,98,4,4,True,850
23815881,49,106,57075357,342,168,4,4,True,1629
23690,2053,167,8391750,19,124,2,2,False,8
20617308,31,86,14657033,15,82,4,4,True,280
1442437,3,208,82974,1110,265,3,3,True,881
401032,291,265,491491,66,110,3,3,True,248
9033984,8,119,68512290,4,87,2,2,False,7
5617574,50,89,9470012,220,220,1,1,False,4
8414724,24,84,50738095,35,83,3,3,False,150
947818,120,82,387719,67,350,2,2,False,8
29329427,13,79,376979,248,156,4,4,True,1340
21293572,131,112,7504983,49,147,3,3,True,235
81768,219,232,38328763,43,161,1,1,False,5
39390084,35,77,16661353,68,87,3,3,False,325
249712,40,105,1064887,21,81,2,2,False,8
10856203,146,103,20813,160,124,3,3,True,414
63138237,1,82,2136842,37,85,2,2,False,7
49047463,31,122,2798381,4,98,3,3,False,21
20742713,47,85,1863431,6,267,1,1,False,4
40064465,1,99,7028958,29,84,2,2,False,7
4210274,61,111,46258473,55,86,3,3,True,207
30702630,68,98,1703938,185,115,1,1,False,5
3139929,108,82,699334,72,108,3,3,True,365
14066246,102,122,4798405,88,145,4,4,True,913
12564578,7,82,18630,283,295,3,3,True,365
21586,177,156,192413,214,138,2,2,False,9
58191609,2,88,22115544,10,98,1,1,False,4
49393,47,89,26761192,50,89,2,2,False,8
28063584,26,98,896642,52,103,4,4,True,503
5215704,123,133,28204120,92,78,4,4,True,874
229876,260,167,22589491,54,84,3,3,True,273
3206296,49,95,5371167,18,82,2,2,False,8
7538185,43,95,14862735,22,77,2,2,False,7
7287730,221,291,297953,118,109,4,4,True,1580
47401,129,213,62032604,3,143,3,3,False,18
146605,567,266,59209467,20,340,4,4,True,1139
37935620,53,192,3627682,271,973,2,2,False,9
539928,95,155,61764349,121,287,1,1,False,4
2234123,282,191,38214,130,262,1,1,False,4
37628083,3,654,52924170,43,100,1,1,False,6
208564,274,114,24680,766,309,2,4,True,10
54264487,37,298,5320169,33,105,3,3,True,134
27416909,80,113,1697151,80,144,1,1,False,4
30393269,115,192,38776993,83,101,1,1,False,5
21869974,33,81,1797192,27,271,2,2,False,7
84520,223,173,33124994,138,212,3,3,False,607
59807714,17,93,12728727,36,92,2,2,False,7
32230050,10,81,54710574,89,206,3,3,False,274
68437967,14,88,21278,78,152,2,2,False,8
25714032,11,112,39675095,23,83,2,2,False,7
4350042,18,86,26639735,30,87,3,3,False,117
418468,174,121,21767586,24,95,4,4,True,590
50801,91,103,266861,376,138,2,2,False,9
43021426,92,86,444870,16,79,3,3,False,65
559737,232,195,6116892,63,92,2,2,False,8
55991687,96,192,3301190,160,228,4,4,True,1455
4236696,5,120,26181,1271,409,3,3,False,402
177591,71,107,5947126,34,86,1,1,False,4
1612788,70,130,346492,387,124,1,1,False,4
1466074,83,134,1010183,52,79,4,4,True,798
3787549,70,81,61573886,4,101,2,2,False,7
746878,422,88,21844820,215,403,2,2,False,8
1599816,420,145,7847599,12,102,4,4,True,667
1411081,64,82,6926378,299,125,2,2,False,9
17841253,11,108,52869128,32,91,4,4,True,560
19592358,4,187,3496733,7,197,1,1,False,5
2473883,45,80,59681423,14,89,4,4,False,396
68621695,2,80,2463611,30,310,2,2,False,8
25519,186,140,122145,621,236,3,3,True,655
74604,2463,230,9761047,81,467,1,1,False,5
348810,277,164,5520327,38,94,3,3,False,160
37192220,4,1392,3797855,63,117,3,4,True,237
26898294,9,121,66545849,9,153,1,1,False,4
42895224,54,90,23206764,25,79,1,1,False,4
1677211,138,144,892617,53,83,1,1,False,4
4994154,77,127,18903700,22,145,3,4,True,109
24299663,17,400,15605490,52,102,4,4,True,1016
42435759,14,115,6321114,52,88,2,2,False,8
45685143,5,169,39483484,29,122,2,2,False,8
9255384,5,128,1574887,99,102,1,1,False,3
1535090,353,146,20110162,46,105,3,4,True,190
16695787,2,148,41235423,6,81,4,4,False,422
44318569,133,210,1290378,178,78,3,4,True,752
11323475,107,127,240612,212,210,3,3,False,565
13410222,50,122,330830,10,114,1,1,False,4
3479886,173,204,22270081,98,124,3,3,True,408
38094479,615,212,23515455,6,79,1,1,False,4
442764,87,82,252725,148,82,2,2,False,8
79394,447,106,615892,8,79,1,1,False,4
37287,774,408,925041,10,78,2,2,False,9
50827408,9,95,69688,196,105,4,4,True,938
6237101,201,135,7918554,15,270,1,1,False,7
174573,408,113,51470561,102,85,1,1,False,4
55964251,10,83,1946569,53,99,3,3,True,211
2299754,25,271,2230677,46,99,1,1,False,5
7121843,88,83,33775756,46,79,2,2,False,7
2170810,111,94,144369,311,236,3,3,True,391
218883,364,230,2002371,17,86,3,3,False,76
1750951,148,125,4891423,38,87,2,2,False,8
1044856,198,131,8889905,18,120,2,2,False,7
2452248,154,143,32337497,3,233,1,1,False,4
2364416,122,120,14906212,49,304,4,4,True,705
1256775,25,123,2818427,194,167,1,1,False,4
7350936,76,210,55161043,15,83,3,3,True,64
5878373,3074,110,36843320,13,104,3,3,False,53
10184352,51,79,754366,587,268,3,3,False,334
1385533,31,145,41970893,11,129,2,2,False,7
2846759,111,108,6992029,8,78,3,3,False,37
1285920,127,170,12497618,72,119,3,4,True,288
12797916,25,113,150633,94,84,1,1,False,4
250497,180,105,4030473,22,144,1,1,False,3
781440,862,219,257124,122,104,2,2,False,8
1489721,80,121,8734233,255,464,3,3,False,481
12222626,22,90,880128,124,112,1,1,False,4
1251967,2291,85,53488521,18,81,3,3,False,73
58937255,7,214,1566846,186,138,1,1,False,5
33775756,46,79,2508839,177,105,1,1,False,4
16846714,14,303,2262382,21,79,3,4,True,91
16859428,4,79,32270451,190,101,3,3,False,296
640766,80,111,16285767,6,214,1,1,False,4
824450,55,81,490223,29,167,2,2,False,7
112090,1734,333,1399166,30,185,4,4,True,1440
2972333,93,126,4407572,60,135,2,2,False,8
330737,134,98,21944609,46,147,3,3,False,217
457263,339,157,1053601,464,198,1,1,False,5
30327625,266,592,17713427,23,104,2,2,False,14
5093369,4,81,79641,677,152,1,1,False,5
34405033,52,221,3292044,104,96,4,4,True,1466
8266739,60,85,16329302,5,110,3,3,False,27
2950964,59,237,3303535,187,278,3,3,False,763
8526456,59,174,2979255,295,381,2,2,False,9
860940,227,112,68378283,3,296,3,3,False,21
32245814,29,104,22028230,22,123,4,4,False,234
37138425,44,83,43523718,82,108,4,4,True,777
4203749,125,137,52224363,8,155,4,4,True,645
14811610,6,105,148764,169,144,1,1,False,5
4116621,54,124,25067239,27,77,2,2,False,8
57066907,7,129,10927367,27,96,2,2,False,7
53772350,27,111,9377444,7,190,3,3,False,48
51423675,4,77,2865150,66,101,4,4,True,658
783031,1455,329,21972885,93,253,2,2,False,9
3104358,3,223,8282317,43,95,4,4,True,1221
1526523,41,128,14201972,108,119,2,2,False,8
5999305,14,79,8349483,32,97,1,1,False,4
24966690,15,86,41875984,24,85,2,2,False,7
66662441,4,88,1130794,41,105,4,4,True,607
60585008,64,99,4723892,266,87,1,1,False,5
18685407,11,79,36055354,4,122,2,2,False,7
711056,134,95,30772327,21,434,1,1,False,4
4009992,32,194,188448,45,296,3,4,True,192
5359406,32,85,7700578,83,236,1,1,False,4
44917289,18,83,45537036,6,160,2,2,False,8
33836488,9,88,22473238,8,80,3,3,False,37
9945016,134,110,25017192,37,78,3,3,False,156
897936,90,112,57525171,29,101,4,4,True,604
47862514,328,81,48962937,30,107,1,1,False,5
18002803,39,86,5551567,82,94,2,2,False,7
1672901,60,132,12875334,7,146,4,4,False,144
62549487,30,98,68454062,14,187,4,4,True,474
2340317,162,127,6388177,101,97,1,1,False,5
44743,1100,209,30802,224,180,3,3,True,898
448554,120,87,131013,611,83,1,1,False,4
158030,274,95,10910037,84,102,1,1,False,5
4964526,134,133,13216283,30,527,4,4,True,681
280101,493,337,41735314,12,78,3,3,True,54
75028,724,271,1471317,110,158,2,2,False,9
190028,80,118,9502915,93,126,2,2,False,8
42646,578,177,1781313,30,412,1,1,False,4
2903140,77,107,26370010,6,82,1,1,False,4
16434638,1,189,28296173,6,82,4,4,False,581
35283979,32,83,49740139,17,136,2,2,False,8
471247,85,78,10933709,14,85,2,2,False,8
25287275,12,78,20930740,112,126,2,2,False,9
42663830,2,84,2219659,96,140,2,2,False,8
7471945,17,348,3083164,108,79,1,1,False,6
6709414,89,87,14903882,83,119,3,3,False,326
151343,22,507,22679231,30,107,4,4,True,2333
2977357,45,141,2756880,17,182,3,3,False,71
7653084,18,117,31061422,8,311,3,3,False,37
529358,122,138,43942408,70,124,3,3,False,328
460464,175,131,26753537,28,79,1,1,False,5
32483610,10,80,23667280,5,80,4,4,True,433
15652082,22,109,43454394,11,118,2,2,False,8
56885,3554,364,18973869,2728,261,2,2,False,20
1206324,66,80,66105617,0,337,2,2,False,9
